選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
107年直轄市議員選舉,徐玉樹,安石鋼管股份有限公司,1071107,120000.00
107年直轄市議員選舉,許家蓓,安石鋼管股份有限公司,1070810,30000.00
107年直轄市議員選舉,許家蓓,安石鋼管股份有限公司,1070928,50000.00
