選舉,捐贈對象,捐贈人,捐贈日期,捐贈金額
108政黨,台灣基進,凱德投資股份有限公司,1081220,300000.00
108政黨,台灣基進,凱德投資股份有限公司,1081225,300000.00
108政黨,民主進步黨,凱德投資股份有限公司,1081118,300000.00
